0    [main] INFO  org.eclipse.jetty.server.Server  [   ] – jetty-8.1.10.v20130312
32   [main] INFO  org.eclipse.jetty.deploy.providers.ScanningAppProvider  [   ] – Deployment monitor C:\Users\sumit.nagpal\Desktop\solr-5.1.0\server\contexts at interval 0
38   [main] INFO  org.eclipse.jetty.deploy.DeploymentManager  [   ] – Deployable added: C:\Users\sumit.nagpal\Desktop\solr-5.1.0\server\contexts\solr-jetty-context.xml
224422 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.PluginBag  [   ] – requestHandler : '/analysis/document' created with startup=lazy 
224423 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.PluginBag  [   ] – requestHandler : '/spell' created with startup=lazy 
224424 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.PluginBag  [   ] – requestHandler : '/tvrh' created with startup=lazy 
224424 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.PluginBag  [   ] – requestHandler : '/terms' created with startup=lazy 
224424 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.PluginBag  [   ] – requestHandler : '/elevate' created with startup=lazy 
224424 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.RequestHandlers  [   ] – Registered paths: /admin/logging,/admin/plugins,/admin/system,/admin/segments,/admin/file,/admin/luke,/update,/terms,/stream,/admin/threads,/schema,/query,/replication,/analysis/field,/browse,/admin/ping,/update/json/docs,/analysis/document,/select,/admin/mbeans,/update/csv,/elevate,/get,/update/json,/export,/update/extract,/admin/properties,/tvrh,/spell,/config,/debug/dump
224426 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrCore  [   ] – Using default statsCache cache: org.apache.solr.search.stats.LocalStatsCache
224431 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.update.UpdateHandler  [   ] – Using UpdateLog implementation: org.apache.solr.update.UpdateLog
224431 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.update.UpdateLog  [   ] – Initializing UpdateLog: dataDir= defaultSyncLevel=FLUSH numRecordsToKeep=100 maxNumLogsToKeep=10
224439 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrCore  [   ] – Hard AutoCommit: if uncommited for 15000ms; 
224439 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrCore  [   ] – Soft AutoCommit: disabled
224477 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrCore  [   ] – SolrDeletionPolicy.onInit: commits: num=1
	commit{dir=NRTCachingDirectory(MMapDirectory@C:\Users\sumit.nagpal\Desktop\solr-5.1.0\server\solr\Books\data\index lockFactory=org.apache.lucene.store.NativeFSLockFactory@55335866; maxCacheMB=48.0 maxMergeSizeMB=4.0),segFN=segments_1,generation=1}
224477 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrCore  [   ] – newest commit generation = 1
224485 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.search.SolrIndexSearcher  [   ] – Opening Searcher@5fa6dd41[Books] main
224490 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.rest.ManagedResourceStorage  [   ] – File-based storage initialized to use dir: C:\Users\sumit.nagpal\Desktop\solr-5.1.0\server\solr\Books\conf
224490 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.rest.RestManager  [   ] – Initializing RestManager with initArgs: {storageDir=C:\Users\sumit.nagpal\Desktop\solr-5.1.0\server\solr\Books\conf}
224496 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.rest.ManagedResourceStorage  [   ] – Reading _rest_managed.json using file:dir=C:\Users\sumit.nagpal\Desktop\solr-5.1.0\server\solr\Books\conf
224497 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.rest.RestManager  [   ] – Initializing 0 registered ManagedResources
224501 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.handler.component.SpellCheckComponent  [   ] – Initializing spell checkers
224505 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.spelling.DirectSolrSpellChecker  [   ] – init: {name=default,field=text,classname=solr.DirectSolrSpellChecker,distanceMeasure=internal,accuracy=0.5,maxEdits=2,minPrefix=1,maxInspections=5,minQueryLength=4,maxQueryFrequency=0.01}
